The operator was: Luis
The sample measure was: Si
The sample was biased using: 
Comments:
Cooling down from 500C to 30C

Voltage	R	Temp	time
3.300000E-3	6.034600E+4	2.441398E+2	5.342580E+2
3.320000E-3	5.946400E+4	2.444484E+2	5.354120E+2
3.330000E-3	5.859200E+4	2.448168E+2	5.365670E+2
3.340000E-3	5.771300E+4	2.453931E+2	5.377520E+2
3.360000E-3	5.684500E+4	2.454444E+2	5.389360E+2
3.370000E-3	5.599100E+4	2.457435E+2	5.401210E+2
3.390000E-3	5.515000E+4	2.460118E+2	5.413060E+2
3.400000E-3	5.432100E+4	2.463784E+2	5.424900E+2
3.410000E-3	5.351400E+4	2.467863E+2	5.436600E+2
3.430000E-3	5.270900E+4	2.470061E+2	5.448450E+2
3.440000E-3	5.191600E+4	2.473478E+2	5.460300E+2
3.460000E-3	5.113500E+4	2.476837E+2	5.472140E+2
3.470000E-3	5.037600E+4	2.481380E+2	5.483850E+2
3.480000E-3	4.962000E+4	2.483146E+2	5.495690E+2
3.500000E-3	4.887200E+4	2.486701E+2	5.507540E+2
3.510000E-3	4.814800E+4	2.489537E+2	5.519240E+2
3.530000E-3	4.742200E+4	2.494976E+2	5.531080E+2
3.540000E-3	4.671000E+4	2.496070E+2	5.542930E+2
3.560000E-3	4.600800E+4	2.498816E+2	5.554780E+2
3.570000E-3	4.531500E+4	2.502208E+2	5.566620E+2
3.580000E-3	4.463500E+4	2.508149E+2	5.578470E+2
3.600000E-3	4.389700E+4	2.508639E+2	5.591510E+2
3.610000E-3	4.329400E+4	2.511043E+2	5.602310E+2
3.630000E-3	4.265200E+4	2.514145E+2	5.614010E+2
3.640000E-3	4.201100E+4	2.517019E+2	5.625850E+2
3.660000E-3	4.138100E+4	2.520895E+2	5.637700E+2
3.670000E-3	4.076100E+4	2.523096E+2	5.649550E+2
3.690000E-3	4.015800E+4	2.526382E+2	5.661260E+2
3.700000E-3	3.955600E+4	2.529651E+2	5.673110E+2
3.720000E-3	3.896200E+4	2.534061E+2	5.684950E+2
3.730000E-3	3.838600E+4	2.535502E+2	5.696650E+2
3.740000E-3	3.780400E+4	2.538202E+2	5.708650E+2
3.760000E-3	3.724600E+4	2.540794E+2	5.720340E+2
3.770000E-3	3.668100E+4	2.546661E+2	5.732340E+2
3.790000E-3	3.614700E+4	2.547795E+2	5.743880E+2
3.800000E-3	3.560100E+4	2.550537E+2	5.755880E+2
3.820000E-3	3.507700E+4	2.553672E+2	5.767580E+2
3.830000E-3	3.454700E+4	2.556716E+2	5.779570E+2
3.840000E-3	3.403800E+4	2.559687E+2	5.791270E+2
3.860000E-3	3.352900E+4	2.562375E+2	5.803120E+2
3.870000E-3	3.303600E+4	2.565210E+2	5.814820E+2
3.890000E-3	3.254400E+4	2.568199E+2	5.826670E+2
3.900000E-3	3.206100E+4	2.572054E+2	5.838520E+2
3.920000E-3	3.159100E+4	2.573480E+2	5.850220E+2
3.930000E-3	3.112300E+4	2.576501E+2	5.862060E+2
3.950000E-3	3.066700E+4	2.579604E+2	5.873760E+2
3.960000E-3	3.020700E+4	2.584479E+2	5.885750E+2
3.980000E-3	2.976600E+4	2.585506E+2	5.897450E+2
3.990000E-3	2.932600E+4	2.588601E+2	5.909300E+2
4.010000E-3	2.889200E+4	2.591245E+2	5.921150E+2
4.020000E-3	2.846500E+4	2.596563E+2	5.932990E+2
4.040000E-3	2.803000E+4	2.597044E+2	5.945280E+2
4.050000E-3	2.762800E+4	2.599551E+2	5.956830E+2
4.070000E-3	2.722600E+4	2.602468E+2	5.968530E+2
4.080000E-3	2.682500E+4	2.604841E+2	5.980380E+2
4.090000E-3	2.643600E+4	2.608237E+2	5.992080E+2
4.110000E-3	2.604300E+4	2.610825E+2	6.004090E+2
4.120000E-3	2.566500E+4	2.613329E+2	6.015790E+2
4.140000E-3	2.528900E+4	2.616301E+2	6.027630E+2
4.150000E-3	2.491900E+4	2.620282E+2	6.039470E+2
4.170000E-3	2.455400E+4	2.621992E+2	6.051320E+2
4.180000E-3	2.420000E+4	2.625440E+2	6.063010E+2
4.200000E-3	2.384600E+4	2.628357E+2	6.074860E+2
4.210000E-3	2.349900E+4	2.632913E+2	6.086710E+2
4.230000E-3	2.315700E+4	2.633367E+2	6.098560E+2
4.240000E-3	2.282600E+4	2.636108E+2	6.110250E+2
4.260000E-3	2.249500E+4	2.638410E+2	6.122100E+2
4.270000E-3	2.217200E+4	2.641400E+2	6.133790E+2
4.290000E-3	2.185100E+4	2.644284E+2	6.145640E+2
4.300000E-3	2.153800E+4	2.646583E+2	6.157340E+2
4.310000E-3	2.122700E+4	2.649427E+2	6.169190E+2
4.330000E-3	2.092000E+4	2.651694E+2	6.181040E+2
4.350000E-3	2.061900E+4	2.655346E+2	6.192890E+2
4.360000E-3	2.032000E+4	2.657232E+2	6.204730E+2
4.380000E-3	2.002800E+4	2.659520E+2	6.216580E+2
4.390000E-3	1.974000E+4	2.662293E+2	6.228430E+2
4.410000E-3	1.946100E+4	2.666564E+2	6.240130E+2
4.420000E-3	1.918100E+4	2.667467E+2	6.251980E+2
4.440000E-3	1.890600E+4	2.670296E+2	6.263820E+2
4.450000E-3	1.863800E+4	2.673066E+2	6.275520E+2
4.470000E-3	1.837300E+4	2.677364E+2	6.287360E+2
4.470000E-3	1.811100E+4	2.677802E+2	6.299210E+2
4.500000E-3	1.781570E+4	2.678712E+2	6.310450E+2
4.510000E-3	1.754990E+4	2.682973E+2	6.322900E+2
4.530000E-3	1.730720E+4	2.685724E+2	6.334450E+2
4.540000E-3	1.705900E+4	2.688513E+2	6.346440E+2
4.560000E-3	1.682220E+4	2.690874E+2	6.358160E+2
4.570000E-3	1.658510E+4	2.693642E+2	6.370000E+2
4.590000E-3	1.635500E+4	2.695929E+2	6.381690E+2
4.600000E-3	1.612800E+4	2.699544E+2	6.393400E+2
4.620000E-3	1.589910E+4	2.701010E+2	6.405390E+2
4.630000E-3	1.567970E+4	2.703646E+2	6.417090E+2
4.640000E-3	1.546020E+4	2.706221E+2	6.428930E+2
4.660000E-3	1.524360E+4	2.710204E+2	6.440780E+2
4.670000E-3	1.503350E+4	2.711052E+2	6.452470E+2
4.690000E-3	1.482740E+4	2.713641E+2	6.464170E+2
4.700000E-3	1.461890E+4	2.715839E+2	6.476180E+2
4.720000E-3	1.441850E+4	2.718556E+2	6.487870E+2
4.730000E-3	1.422160E+4	2.721624E+2	6.499570E+2
4.750000E-3	1.402300E+4	2.723395E+2	6.511570E+2
4.760000E-3	1.383120E+4	2.725957E+2	6.523260E+2
4.780000E-3	1.363970E+4	2.728150E+2	6.535120E+2
4.790000E-3	1.345270E+4	2.732014E+2	6.546970E+2
4.810000E-3	1.326780E+4	2.733409E+2	6.558810E+2
4.820000E-3	1.308520E+4	2.735796E+2	6.570660E+2
4.840000E-3	1.290830E+4	2.738590E+2	6.582350E+2
4.850000E-3	1.273040E+4	2.742675E+2	6.594350E+2
4.870000E-3	1.255880E+4	2.743098E+2	6.606040E+2
4.880000E-3	1.238890E+4	2.745609E+2	6.617740E+2
4.890000E-3	1.221820E+4	2.748061E+2	6.629740E+2
4.910000E-3	1.205650E+4	2.750159E+2	6.641280E+2
4.930000E-3	1.189040E+4	2.753169E+2	6.653280E+2
4.940000E-3	1.173170E+4	2.755149E+2	6.664980E+2
4.950000E-3	1.157310E+4	2.757239E+2	6.676820E+2
4.970000E-3	1.141860E+4	2.759893E+2	6.688520E+2
4.980000E-3	1.126660E+4	2.763472E+2	6.700210E+2
5.000000E-3	1.111540E+4	2.764753E+2	6.712080E+2
5.010000E-3	1.096640E+4	2.769261E+2	6.723920E+2
5.030000E-3	1.080830E+4	2.769653E+2	6.736670E+2
5.040000E-3	1.067230E+4	2.773280E+2	6.747770E+2
5.060000E-3	1.052970E+4	2.774102E+2	6.759610E+2
5.070000E-3	1.039110E+4	2.776352E+2	6.771300E+2
5.090000E-3	1.025270E+4	2.778932E+2	6.783150E+2
5.100000E-3	1.011610E+4	2.783237E+2	6.795000E+2
5.120000E-3	9.971500E+3	2.783640E+2	6.807740E+2
5.130000E-3	9.849700E+3	2.785620E+2	6.818700E+2
5.150000E-3	9.719300E+3	2.788002E+2	6.830540E+2
5.160000E-3	9.590900E+3	2.789983E+2	6.842390E+2
5.180000E-3	9.466700E+3	2.793093E+2	6.854090E+2
5.190000E-3	9.342400E+3	2.795267E+2	6.865930E+2
5.200000E-3	9.219700E+3	2.797274E+2	6.877790E+2
5.220000E-3	9.100900E+3	2.799540E+2	6.889490E+2
5.230000E-3	8.981600E+3	2.802606E+2	6.901330E+2
5.250000E-3	8.864300E+3	2.803808E+2	6.913180E+2
5.260000E-3	8.750300E+3	2.806018E+2	6.924870E+2
5.280000E-3	8.636300E+3	2.807850E+2	6.936730E+2
5.290000E-3	8.524300E+3	2.812025E+2	6.948570E+2
5.310000E-3	8.415700E+3	2.812902E+2	6.960270E+2
5.320000E-3	8.308400E+3	2.814917E+2	6.971960E+2
5.340000E-3	8.200400E+3	2.817106E+2	6.983810E+2
5.350000E-3	8.094800E+3	2.819290E+2	6.995660E+2
5.370000E-3	7.990600E+3	2.821624E+2	7.007500E+2
5.380000E-3	7.889500E+3	2.823511E+2	7.019200E+2
5.390000E-3	7.788300E+3	2.825434E+2	7.031040E+2
5.410000E-3	7.689200E+3	2.827765E+2	7.042900E+2
5.420000E-3	7.591800E+3	2.830663E+2	7.054600E+2
5.440000E-3	7.496400E+3	2.831827E+2	7.066290E+2
5.450000E-3	7.400900E+3	2.834237E+2	7.078150E+2
5.470000E-3	7.308900E+3	2.836551E+2	7.089840E+2
5.480000E-3	7.217600E+3	2.840258E+2	7.101540E+2
5.500000E-3	7.125100E+3	2.841065E+2	7.113530E+2
5.510000E-3	7.036500E+3	2.843058E+2	7.125230E+2
5.520000E-3	6.948100E+3	2.845324E+2	7.137080E+2
5.540000E-3	6.861700E+3	2.849101E+2	7.148780E+2
5.550000E-3	6.770300E+3	2.849446E+2	7.161370E+2
5.570000E-3	6.690100E+3	2.851339E+2	7.172620E+2
5.580000E-3	6.606200E+3	2.853716E+2	7.184610E+2
5.600000E-3	6.526200E+3	2.855571E+2	7.196160E+2
5.610000E-3	6.445300E+3	2.857515E+2	7.208010E+2
5.630000E-3	6.365900E+3	2.859163E+2	7.219710E+2
5.640000E-3	6.286700E+3	2.861367E+2	7.231560E+2
5.650000E-3	6.209800E+3	2.863912E+2	7.243410E+2
5.670000E-3	6.134300E+3	2.866902E+2	7.255100E+2
5.680000E-3	6.058600E+3	2.867981E+2	7.266950E+2
5.700000E-3	5.985100E+3	2.870192E+2	7.278650E+2
5.710000E-3	5.912100E+3	2.872241E+2	7.290500E+2
5.730000E-3	5.839800E+3	2.876564E+2	7.302340E+2
5.740000E-3	5.769700E+3	2.876942E+2	7.314040E+2
5.760000E-3	5.698700E+3	2.878682E+2	7.326040E+2
5.770000E-3	5.630500E+3	2.880561E+2	7.337730E+2
5.780000E-3	5.562500E+3	2.882557E+2	7.349580E+2
5.800000E-3	5.495300E+3	2.884485E+2	7.361420E+2
5.810000E-3	5.430100E+3	2.886190E+2	7.373120E+2
5.830000E-3	5.364400E+3	2.887946E+2	7.384980E+2
5.840000E-3	5.299900E+3	2.890140E+2	7.396820E+2
5.860000E-3	5.236700E+3	2.893136E+2	7.408670E+2
5.870000E-3	5.174700E+3	2.894194E+2	7.420370E+2
5.880000E-3	5.113600E+3	2.896548E+2	7.432060E+2
5.900000E-3	5.052700E+3	2.899109E+2	7.443910E+2
5.910000E-3	4.993600E+3	2.902248E+2	7.455610E+2
5.930000E-3	4.934300E+3	2.902865E+2	7.467450E+2
5.940000E-3	4.876900E+3	2.904854E+2	7.479150E+2
5.960000E-3	4.819500E+3	2.906712E+2	7.491000E+2
5.970000E-3	4.763200E+3	2.910717E+2	7.502850E+2
5.980000E-3	4.705000E+3	2.911070E+2	7.515150E+2
6.000000E-3	4.652000E+3	2.912802E+2	7.526540E+2
6.010000E-3	4.597500E+3	2.914677E+2	7.538380E+2
6.030000E-3	4.544600E+3	2.916327E+2	7.550080E+2
6.040000E-3	4.491800E+3	2.918648E+2	7.561930E+2
6.060000E-3	4.440600E+3	2.920408E+2	7.573630E+2
6.060000E-3	4.389200E+3	2.922395E+2	7.585480E+2
6.070000E-3	4.365300E+3	2.923630E+2	7.591030E+2
6.080000E-3	4.338500E+3	2.924825E+2	7.597330E+2
6.100000E-3	4.289700E+3	2.927338E+2	7.608880E+2
6.110000E-3	4.240100E+3	2.928168E+2	7.620720E+2
6.130000E-3	4.191400E+3	2.930380E+2	7.632570E+2
6.140000E-3	4.144200E+3	2.932391E+2	7.644260E+2
6.150000E-3	4.097400E+3	2.935665E+2	7.655960E+2
6.170000E-3	4.050600E+3	2.936233E+2	7.667810E+2
6.180000E-3	4.005400E+3	2.937782E+2	7.679510E+2
6.200000E-3	3.960000E+3	2.939806E+2	7.691350E+2
6.210000E-3	3.915600E+3	2.941629E+2	7.703060E+2
6.220000E-3	3.871500E+3	2.945307E+2	7.714900E+2
6.240000E-3	3.828600E+3	2.946385E+2	7.726590E+2
6.250000E-3	3.785600E+3	2.947997E+2	7.738450E+2
6.270000E-3	3.744100E+3	2.949956E+2	7.750140E+2
6.280000E-3	3.701900E+3	2.953803E+2	7.761990E+2
6.300000E-3	3.661300E+3	2.954184E+2	7.773690E+2
6.310000E-3	3.620600E+3	2.956347E+2	7.785540E+2
6.320000E-3	3.580500E+3	2.958463E+2	7.797380E+2
6.340000E-3	3.540600E+3	2.959855E+2	7.809230E+2
6.350000E-3	3.501800E+3	2.961835E+2	7.821070E+2
6.360000E-3	3.463300E+3	2.963040E+2	7.832930E+2
6.380000E-3	3.425200E+3	2.964962E+2	7.844770E+2
6.390000E-3	3.388100E+3	2.967003E+2	7.856470E+2
6.410000E-3	3.350800E+3	2.969762E+2	7.868310E+2
6.420000E-3	3.313800E+3	2.970985E+2	7.880310E+2
6.430000E-3	3.278100E+3	2.973485E+2	7.892010E+2
6.450000E-3	3.242500E+3	2.975212E+2	7.903850E+2
6.460000E-3	3.207100E+3	2.978347E+2	7.915700E+2
6.480000E-3	3.173300E+3	2.978897E+2	7.927410E+2
6.490000E-3	3.138800E+3	2.980207E+2	7.939250E+2
6.500000E-3	3.105100E+3	2.982060E+2	7.951110E+2
6.520000E-3	3.071900E+3	2.986103E+2	7.962950E+2
6.530000E-3	3.036800E+3	2.986444E+2	7.975690E+2
6.550000E-3	3.006300E+3	2.988190E+2	7.986790E+2
6.560000E-3	2.974100E+3	2.990255E+2	7.998640E+2
6.570000E-3	2.942700E+3	2.991964E+2	8.010490E+2
6.590000E-3	2.911700E+3	2.994230E+2	8.022330E+2
6.600000E-3	2.881300E+3	2.996062E+2	8.034020E+2
6.620000E-3	2.851000E+3	2.997952E+2	8.045880E+2
6.630000E-3	2.821200E+3	3.000147E+2	8.057720E+2
6.640000E-3	2.791600E+3	3.003094E+2	8.069570E+2
6.660000E-3	2.762600E+3	3.004062E+2	8.081420E+2
6.670000E-3	2.733800E+3	3.005676E+2	8.093260E+2
6.690000E-3	2.705300E+3	3.007487E+2	8.105120E+2
6.700000E-3	2.677600E+3	3.010748E+2	8.116970E+2
6.710000E-3	2.650200E+3	3.011092E+2	8.128660E+2
6.730000E-3	2.622600E+3	3.013294E+2	8.140660E+2
6.740000E-3	2.595700E+3	3.015093E+2	8.152510E+2
6.750000E-3	2.569300E+3	3.016787E+2	8.164200E+2
6.770000E-3	2.543100E+3	3.018800E+2	8.176050E+2
6.780000E-3	2.517200E+3	3.020937E+2	8.187900E+2
6.790000E-3	2.491500E+3	3.023227E+2	8.199740E+2
6.810000E-3	2.466100E+3	3.024818E+2	8.211590E+2
6.820000E-3	2.441100E+3	3.027469E+2	8.223440E+2
6.840000E-3	2.416800E+3	3.028756E+2	8.235130E+2
6.850000E-3	2.392100E+3	3.030443E+2	8.247130E+2
6.860000E-3	2.368200E+3	3.032378E+2	8.258830E+2
6.880000E-3	2.344400E+3	3.035121E+2	8.270670E+2
6.890000E-3	2.320600E+3	3.035723E+2	8.282680E+2
6.900000E-3	2.297600E+3	3.037554E+2	8.294380E+2
6.920000E-3	2.274700E+3	3.039713E+2	8.306220E+2
6.930000E-3	2.252600E+3	3.043440E+2	8.317920E+2
6.940000E-3	2.229900E+3	3.043752E+2	8.329920E+2
6.960000E-3	2.208200E+3	3.045701E+2	8.341620E+2
6.970000E-3	2.186400E+3	3.047400E+2	8.353460E+2
6.990000E-3	2.165000E+3	3.049492E+2	8.365310E+2
7.000000E-3	2.143800E+3	3.051536E+2	8.377150E+2
7.010000E-3	2.123100E+3	3.053185E+2	8.388850E+2
7.030000E-3	2.102200E+3	3.055241E+2	8.400840E+2
7.040000E-3	2.082000E+3	3.056926E+2	8.412540E+2
7.050000E-3	2.061700E+3	3.059663E+2	8.424390E+2
7.070000E-3	2.041900E+3	3.060955E+2	8.436090E+2
7.080000E-3	2.022300E+3	3.062650E+2	8.447940E+2
7.090000E-3	2.003100E+3	3.064268E+2	8.459650E+2
7.110000E-3	1.983600E+3	3.066832E+2	8.471490E+2
7.120000E-3	1.964900E+3	3.067437E+2	8.483340E+2
7.130000E-3	1.946100E+3	3.069232E+2	8.495180E+2
7.150000E-3	1.927700E+3	3.070626E+2	8.506880E+2
7.160000E-3	1.909400E+3	3.074865E+2	8.518730E+2
7.170000E-3	1.881700E+3	3.075169E+2	8.536870E+2
7.190000E-3	1.872200E+3	3.076085E+2	8.543170E+2
7.200000E-3	1.855000E+3	3.077870E+2	8.554710E+2
7.210000E-3	1.837700E+3	3.079976E+2	8.566560E+2
7.230000E-3	1.820300E+3	3.082302E+2	8.578410E+2
7.240000E-3	1.803300E+3	3.083575E+2	8.590260E+2
7.250000E-3	1.768640E+3	3.085375E+2	8.601950E+2
7.270000E-3	1.751790E+3	3.087196E+2	8.613790E+2
7.280000E-3	1.735420E+3	3.089687E+2	8.625510E+2
7.290000E-3	1.719200E+3	3.090742E+2	8.637350E+2
7.310000E-3	1.703230E+3	3.092335E+2	8.649200E+2
7.320000E-3	1.687750E+3	3.094450E+2	8.660890E+2
7.330000E-3	1.672180E+3	3.098087E+2	8.672740E+2
7.350000E-3	1.657070E+3	3.098365E+2	8.684440E+2
7.360000E-3	1.641960E+3	3.100029E+2	8.696290E+2
7.370000E-3	1.627040E+3	3.101578E+2	8.708130E+2
7.390000E-3	1.612510E+3	3.102980E+2	8.719830E+2
7.400000E-3	1.598010E+3	3.105214E+2	8.731680E+2
7.410000E-3	1.583670E+3	3.106454E+2	8.743380E+2
7.430000E-3	1.569590E+3	3.108181E+2	8.755220E+2
7.440000E-3	1.555690E+3	3.109834E+2	8.767070E+2
7.450000E-3	1.541880E+3	3.112854E+2	8.778760E+2
7.470000E-3	1.528220E+3	3.114134E+2	8.790610E+2
7.480000E-3	1.514820E+3	3.116420E+2	8.802310E+2
7.490000E-3	1.501550E+3	3.118106E+2	8.814160E+2
7.500000E-3	1.488580E+3	3.120933E+2	8.826010E+2
7.520000E-3	1.475390E+3	3.121445E+2	8.837860E+2
7.530000E-3	1.462540E+3	3.122642E+2	8.849700E+2
7.540000E-3	1.449600E+3	3.124236E+2	8.861700E+2
7.560000E-3	1.437240E+3	3.127601E+2	8.873400E+2
7.570000E-3	1.423490E+3	3.127894E+2	8.886440E+2
7.580000E-3	1.412290E+3	3.129444E+2	8.897240E+2
7.600000E-3	1.400100E+3	3.133041E+2	8.909090E+2
7.610000E-3	1.387250E+3	3.133380E+2	8.921840E+2
7.620000E-3	1.376240E+3	3.135591E+2	8.932930E+2
7.630000E-3	1.364300E+3	3.137557E+2	8.944780E+2
7.650000E-3	1.352830E+3	3.139387E+2	8.956470E+2
7.650000E-3	1.341280E+3	3.141336E+2	8.968470E+2
7.660000E-3	1.335860E+3	3.142234E+2	8.974020E+2
7.680000E-3	1.330020E+3	3.143293E+2	8.980180E+2
7.690000E-3	1.318920E+3	3.143866E+2	8.991870E+2
7.700000E-3	1.307930E+3	3.145359E+2	9.003570E+2
7.710000E-3	1.296830E+3	3.146757E+2	9.015420E+2
7.720000E-3	1.286130E+3	3.149859E+2	9.027110E+2
7.740000E-3	1.275290E+3	3.150478E+2	9.038960E+2
7.750000E-3	1.264630E+3	3.152052E+2	9.050810E+2
7.760000E-3	1.254200E+3	3.154226E+2	9.062510E+2
7.780000E-3	1.243750E+3	3.156496E+2	9.074350E+2
7.790000E-3	1.233580E+3	3.158302E+2	9.086040E+2
7.800000E-3	1.223420E+3	3.159540E+2	9.097890E+2
7.810000E-3	1.213430E+3	3.162566E+2	9.109590E+2
7.830000E-3	1.202150E+3	3.162836E+2	9.122780E+2
7.840000E-3	1.193250E+3	3.164739E+2	9.133590E+2
7.850000E-3	1.183620E+3	3.165530E+2	9.145280E+2
7.860000E-3	1.174040E+3	3.167378E+2	9.157140E+2
7.880000E-3	1.164600E+3	3.169247E+2	9.168830E+2
7.890000E-3	1.155220E+3	3.171981E+2	9.180680E+2
7.900000E-3	1.145830E+3	3.172677E+2	9.192530E+2
7.920000E-3	1.136570E+3	3.174745E+2	9.204380E+2
7.930000E-3	1.127310E+3	3.176211E+2	9.216220E+2
7.940000E-3	1.118400E+3	3.179362E+2	9.227920E+2
7.960000E-3	1.107520E+3	3.179613E+2	9.242310E+2
7.970000E-3	1.100110E+3	3.180949E+2	9.252210E+2
7.980000E-3	1.091270E+3	3.182558E+2	9.264210E+2
7.990000E-3	1.082700E+3	3.184470E+2	9.275910E+2
8.010000E-3	1.074120E+3	3.186235E+2	9.287750E+2
8.020000E-3	1.065650E+3	3.187703E+2	9.299450E+2
8.030000E-3	1.057250E+3	3.189360E+2	9.311290E+2
8.040000E-3	1.049020E+3	3.190711E+2	9.322990E+2
8.060000E-3	1.040770E+3	3.193146E+2	9.334850E+2
8.070000E-3	1.032760E+3	3.194568E+2	9.346540E+2
8.080000E-3	1.024610E+3	3.196298E+2	9.358540E+2
8.090000E-3	1.016770E+3	3.197994E+2	9.370240E+2
8.110000E-3	1.008790E+3	3.200749E+2	9.382230E+2
8.120000E-3	1.001160E+3	3.201072E+2	9.393930E+2
8.130000E-3	9.934300E+2	3.203005E+2	9.405630E+2
8.150000E-3	9.856900E+2	3.204961E+2	9.417630E+2
8.160000E-3	9.781600E+2	3.208188E+2	9.429320E+2
8.170000E-3	9.694200E+2	3.208455E+2	9.443110E+2
8.180000E-3	9.629700E+2	3.209903E+2	9.453470E+2
8.200000E-3	9.557100E+2	3.211416E+2	9.465160E+2
8.210000E-3	9.484600E+2	3.213404E+2	9.477020E+2
8.220000E-3	9.412300E+2	3.215282E+2	9.488860E+2
8.230000E-3	9.341200E+2	3.216150E+2	9.500710E+2
8.240000E-3	9.270600E+2	3.217538E+2	9.512560E+2
8.260000E-3	9.201400E+2	3.218791E+2	9.524250E+2
8.270000E-3	9.133600E+2	3.221612E+2	9.535950E+2
8.280000E-3	9.065300E+2	3.222604E+2	9.547800E+2
8.290000E-3	8.997500E+2	3.224240E+2	9.559640E+2
8.310000E-3	8.931700E+2	3.225656E+2	9.571340E+2
8.320000E-3	8.864500E+2	3.228343E+2	9.583200E+2
8.330000E-3	8.799200E+2	3.228622E+2	9.595040E+2
8.340000E-3	8.733700E+2	3.230323E+2	9.606880E+2
8.350000E-3	8.669700E+2	3.232017E+2	9.618580E+2
8.370000E-3	8.606200E+2	3.233474E+2	9.630430E+2
8.380000E-3	8.544400E+2	3.235439E+2	9.642120E+2
8.390000E-3	8.481100E+2	3.236487E+2	9.653970E+2
8.400000E-3	8.420100E+2	3.238235E+2	9.665820E+2
8.410000E-3	8.359800E+2	3.239979E+2	9.677520E+2
8.430000E-3	8.298500E+2	3.242688E+2	9.689370E+2
8.440000E-3	8.239100E+2	3.243697E+2	9.701070E+2
8.450000E-3	8.178900E+2	3.245523E+2	9.712920E+2
8.460000E-3	8.120100E+2	3.247019E+2	9.724760E+2
8.480000E-3	8.062400E+2	3.249668E+2	9.736460E+2
8.490000E-3	8.005000E+2	3.250212E+2	9.748300E+2
8.500000E-3	7.948800E+2	3.251662E+2	9.760000E+2
8.510000E-3	7.891600E+2	3.253468E+2	9.771850E+2
8.520000E-3	7.835700E+2	3.254755E+2	9.783700E+2
8.540000E-3	7.780200E+2	3.256472E+2	9.795540E+2
8.550000E-3	7.725900E+2	3.257863E+2	9.807230E+2
8.560000E-3	7.671300E+2	3.259171E+2	9.819080E+2
8.570000E-3	7.618600E+2	3.260690E+2	9.830780E+2
8.590000E-3	7.564100E+2	3.262838E+2	9.842770E+2
8.600000E-3	7.510500E+2	3.263727E+2	9.854630E+2
8.610000E-3	7.459200E+2	3.265354E+2	9.866330E+2
8.620000E-3	7.406600E+2	3.267003E+2	9.878180E+2
8.630000E-3	7.355500E+2	3.269662E+2	9.889870E+2
8.650000E-3	7.305200E+2	3.270240E+2	9.901720E+2
8.650000E-3	7.254900E+2	3.271898E+2	9.913570E+2
8.660000E-3	7.231800E+2	3.272878E+2	9.919120E+2
8.670000E-3	7.205100E+2	3.273801E+2	9.925410E+2
8.680000E-3	7.156200E+2	3.276726E+2	9.937110E+2
8.690000E-3	7.105200E+2	3.277015E+2	9.949550E+2
8.700000E-3	7.058900E+2	3.278499E+2	9.960800E+2
8.720000E-3	7.010800E+2	3.280322E+2	9.972660E+2
8.730000E-3	6.962700E+2	3.281657E+2	9.984650E+2
8.740000E-3	6.916600E+2	3.283470E+2	9.996340E+2
8.750000E-3	6.869100E+2	3.284817E+2	1.000819E+3
8.760000E-3	6.823300E+2	3.286167E+2	1.001989E+3
8.780000E-3	6.777400E+2	3.287831E+2	1.003175E+3
8.790000E-3	6.732300E+2	3.290013E+2	1.004359E+3
8.800000E-3	6.687100E+2	3.290848E+2	1.005529E+3
8.810000E-3	6.643100E+2	3.292514E+2	1.006713E+3
8.820000E-3	6.598600E+2	3.293893E+2	1.007899E+3
8.840000E-3	6.555300E+2	3.296257E+2	1.009068E+3
8.850000E-3	6.512100E+2	3.296489E+2	1.010252E+3
8.860000E-3	6.469500E+2	3.297666E+2	1.011437E+3
8.870000E-3	6.426900E+2	3.299324E+2	1.012621E+3
8.880000E-3	6.385200E+2	3.301187E+2	1.013791E+3
8.890000E-3	6.342800E+2	3.303033E+2	1.014976E+3
8.910000E-3	6.301600E+2	3.304577E+2	1.016161E+3
8.920000E-3	6.261000E+2	3.306384E+2	1.017331E+3
8.930000E-3	6.220400E+2	3.307778E+2	1.018515E+3
8.940000E-3	6.180000E+2	3.309930E+2	1.019685E+3
8.950000E-3	6.140300E+2	3.310847E+2	1.020871E+3
8.960000E-3	6.100000E+2	3.312838E+2	1.022055E+3
8.970000E-3	6.061200E+2	3.314719E+2	1.023225E+3
8.980000E-3	6.022600E+2	3.316786E+2	1.024409E+3
9.000000E-3	5.984500E+2	3.317260E+2	1.025580E+3
9.010000E-3	5.946900E+2	3.318762E+2	1.026749E+3
9.020000E-3	5.909600E+2	3.320023E+2	1.027934E+3
9.020000E-3	5.871800E+2	3.321669E+2	1.029119E+3
9.030000E-3	5.854200E+2	3.323116E+2	1.029673E+3
9.040000E-3	5.833100E+2	3.323419E+2	1.030348E+3
9.060000E-3	5.798100E+2	3.325010E+2	1.031473E+3
9.070000E-3	5.761600E+2	3.326999E+2	1.032672E+3
9.080000E-3	5.725500E+2	3.328488E+2	1.033842E+3
9.090000E-3	5.689100E+2	3.330193E+2	1.035027E+3
9.100000E-3	5.653800E+2	3.331346E+2	1.036212E+3
9.110000E-3	5.619200E+2	3.332619E+2	1.037382E+3
9.120000E-3	5.584200E+2	3.334287E+2	1.038566E+3
9.140000E-3	5.550000E+2	3.336455E+2	1.039736E+3
9.150000E-3	5.516200E+2	3.337232E+2	1.040906E+3
9.160000E-3	5.482600E+2	3.338899E+2	1.042091E+3
